   1.00000   0.12214   0.05150   0.13004  -0.09374   0.04473   0.21452  -0.08738   0.05375  -0.03975  -0.12162   0.00387  -0.05293  -0.08830  -0.01826  -0.12049  -0.06173  -0.04745  -0.12432  -0.00037  -0.04810  -0.16753   0.03657  -0.05606  -0.12662   0.09973  -0.10490  -0.06486  -0.00089  -0.03192  -0.08016  -0.03841  -0.04682   0.08167   0.07775   0.02625  -0.04056  -0.09282   0.06633   0.10587   0.11491   0.00460  -0.07274  -0.07502   0.14219   0.06849   0.02588   0.09468  -0.00463  -0.12536   0.05072  -0.10978  -0.01344   0.03103  -0.04929  -0.03790   0.04775  -0.06190   0.05998   0.04069
   1.00000   0.06061  -0.08333   0.00065   0.00267  -0.16121  -0.11814  -0.16700  -0.05584  -0.00169   0.01797   0.02287   0.01637  -0.13060  -0.03731   0.09347  -0.00023  -0.00447  -0.04528   0.10662   0.05227  -0.01829  -0.10700   0.08235  -0.01666   0.02083  -0.01798   0.01519   0.06392   0.06898  -0.01271  -0.00675  -0.09227  -0.06978  -0.01543   0.03080   0.01593   0.05825   0.02751  -0.06455   0.13023  -0.02715  -0.07063  -0.07170  -0.01523   0.04261  -0.01970  -0.02969   0.06331  -0.07891   0.02693  -0.01522   0.01175  -0.02144   0.03877   0.02380   0.13856  -0.03049   0.00608   0.01283
   1.00000  -0.08985   0.10708  -0.12896   0.00327  -0.08207  -0.05799  -0.12013   0.07590  -0.04521  -0.13134  -0.01378   0.09505   0.00922   0.08750   0.07016   0.02890   0.00757  -0.14063   0.05170  -0.09060   0.14866  -0.29134   0.06335  -0.19594   0.10353  -0.10931  -0.03456   0.03055   0.22620   0.00826   0.04400  -0.09459   0.03198  -0.06903   0.02428  -0.07965   0.02268  -0.06491  -0.11557   0.02935  -0.08622   0.10850  -0.05497   0.16735   0.00354   0.04150  -0.10094   0.04395   0.06681   0.06112  -0.00569  -0.03016  -0.14543   0.04796  -0.07038  -0.01756   0.04224   0.02922   0.01704
   1.00000  -0.12429  -0.03002  -0.09015  -0.05403   0.11953  -0.10808  -0.01793  -0.16383   0.00656   0.00300   0.04139   0.00836  -0.07768   0.01846  -0.06663  -0.01979   0.10005   0.02008   0.03222  -0.01906  -0.01393   0.05246  -0.07732  -0.00670  -0.05185   0.01369  -0.03958  -0.06109   0.05692  -0.04021   0.01427   0.07734  -0.10584   0.07976   0.09227   0.03302  -0.09997  -0.05514  -0.02821   0.09129   0.00202   0.00037  -0.00586  -0.01723  -0.06678  -0.04060   0.13088   0.00874   0.02642  -0.10077   0.06253   0.05570   0.03349   0.04514  -0.15697   0.01727  -0.05762   0.15382  -0.05412
   1.00000   0.13677   0.06914   0.04193  -0.01970  -0.08958   0.05792   0.06901  -0.15440  -0.12114  -0.09807  -0.06598  -0.00632   0.05519   0.06406  -0.02989   0.06033   0.00454   0.02784   0.05880  -0.05426  -0.04285   0.02433  -0.12373  -0.13264   0.06823  -0.03280  -0.04105   0.00290  -0.10130  -0.16787  -0.07494   0.02009  -0.05492  -0.01688   0.09707  -0.03886  -0.04555   0.05533   0.00333   0.04527   0.07791  -0.00754   0.00914   0.05024   0.05874   0.05996   0.13213  -0.05924  -0.10295  -0.14700  -0.01601   0.00906   0.05226   0.03141  -0.06476  -0.15242  -0.02305   0.02654   0.01382
   1.00000   0.05744  -0.24651  -0.03156   0.07463   0.01398  -0.10565  -0.11661  -0.06197   0.19646   0.13834  -0.13497  -0.12023   0.15621   0.06944  -0.08514  -0.00431  -0.08047   0.04796  -0.07842  -0.09147  -0.06289   0.06414   0.10473  -0.04326   0.06432   0.09914   0.07224  -0.11443  -0.16512  -0.09118   0.09220  -0.02620  -0.08569   0.06164   0.00562   0.05100  -0.06850  -0.02524  -0.06066   0.09360   0.04511  -0.18729  -0.01519   0.09757  -0.01741  -0.04836   0.07878   0.05358   0.00007  -0.00677  -0.06445  -0.02377   0.02371   0.11365  -0.14978  -0.00367   0.14795   0.03870  -0.04863
   1.00000   0.05601  -0.06252  -0.01159  -0.07781  -0.04311   0.01110  -0.06493   0.00161  -0.18991  -0.17118   0.02288   0.09623   0.13112   0.03752  -0.05074   0.10925  -0.04103  -0.15022  -0.02115   0.01151  -0.05754  -0.00018  -0.04368   0.02554   0.02543   0.01349   0.20229   0.03883   0.00007  -0.02730  -0.13503  -0.06798  -0.12870  -0.01147   0.02624  -0.04797  -0.03999  -0.04714   0.19669   0.08863   0.01777   0.14242   0.00586  -0.16495   0.03804  -0.06177  -0.00750  -0.03783  -0.08254   0.00484   0.07905   0.01508   0.04026   0.03384   0.00092  -0.06714  -0.07016  -0.01767   0.01595
   1.00000   0.01512  -0.00089   0.03788   0.02705  -0.02238   0.07646   0.05016  -0.08984  -0.06848  -0.07373   0.04898   0.06791  -0.06970  -0.13560   0.03043  -0.11155   0.05442   0.02925   0.07858  -0.07190  -0.08137   0.07675  -0.07239   0.00746  -0.04197  -0.11620  -0.04698  -0.11446   0.00331  -0.12231   0.04296  -0.13356  -0.05895   0.10191  -0.13751  -0.03226   0.00181  -0.05486  -0.06117   0.02468   0.05236   0.09057   0.14239   0.08177  -0.00264   0.04118   0.03861   0.00329   0.04942  -0.03247   0.01904  -0.05170   0.13231  -0.08879  -0.00357   0.10982  -0.03108   0.01980   0.02229
   1.00000   0.00166   0.12149   0.04402   0.07611   0.04250   0.06878   0.05211  -0.04862   0.19362  -0.08717  -0.08877   0.07529   0.01846  -0.01975   0.01075  -0.03332  -0.13591  -0.02112  -0.01718  -0.08892   0.00339   0.06562  -0.19215   0.01684  -0.07485  -0.07054  -0.02336   0.07576  -0.13121  -0.06157  -0.09668  -0.08871  -0.07386   0.04561  -0.12300   0.04845  -0.05219  -0.07557  -0.11872  -0.02450  -0.21745  -0.06621   0.01756  -0.17186  -0.10403   0.05010   0.03769   0.01584   0.09991  -0.04777   0.08182   0.08472   0.01058   0.14589   0.12086   0.09333  -0.09727   0.11707  -0.02455
   1.00000  -0.06483  -0.01141   0.06887   0.03262  -0.13589   0.03896  -0.01534  -0.16811   0.09151   0.13519  -0.14405   0.01115  -0.06720  -0.03504  -0.09883   0.12649  -0.13342  -0.00400   0.11323   0.02022  -0.07345   0.05984   0.00821  -0.04107   0.06771   0.00290  -0.13997   0.04551   0.04197  -0.04074  -0.01501   0.01490   0.00655  -0.06177   0.02046   0.01474  -0.12806  -0.01573   0.07299  -0.06963  -0.06306  -0.02834  -0.06750  -0.09703   0.14304   0.04415  -0.13336   0.13308   0.06632   0.00933   0.10582   0.04170  -0.08042  -0.01669   0.04514  -0.07561  -0.03638   0.00026  -0.07139
   1.00000  -0.03858   0.04603   0.02245  -0.02371  -0.05471  -0.11930  -0.08216  -0.06651   0.00133  -0.10374  -0.14691   0.04309  -0.10716  -0.01566  -0.01366  -0.04829   0.23141   0.13558   0.03112   0.20154   0.06554  -0.09016  -0.11426  -0.05316  -0.07134   0.01696   0.07354  -0.10791   0.05899  -0.01966  -0.00622  -0.03650   0.01463  -0.03945   0.17110  -0.08640  -0.02645   0.15633  -0.10458  -0.07033  -0.06741  -0.03405  -0.09813  -0.05805  -0.00085   0.01791   0.12734   0.02096   0.09350   0.06404  -0.08862   0.00401   0.01389  -0.03720   0.05193  -0.08984  -0.04506   0.05414  -0.02026
   1.00000   0.09816   0.08311   0.01678   0.01653  -0.10475   0.05543  -0.03118   0.10363   0.01021   0.13286   0.00858  -0.09167  -0.00524  -0.03417  -0.09955  -0.02494  -0.05013  -0.03272   0.01320  -0.06534  -0.00689  -0.08519   0.03797   0.03675  -0.10412   0.01083   0.05725  -0.14231  -0.04890  -0.11457  -0.04250  -0.06393  -0.00628  -0.06137  -0.01794  -0.03379  -0.00989  -0.08472  -0.08114  -0.00679  -0.08726  -0.06865  -0.07043   0.08701   0.01640   0.08941  -0.01922  -0.04412  -0.09124   0.04067  -0.00520   0.06341  -0.02760   0.00725   0.09009   0.03349   0.02296   0.05097  -0.02224
   1.00000   0.11029  -0.01105  -0.01832   0.00681  -0.06667   0.08575   0.09456   0.13565  -0.15176   0.06814  -0.00247  -0.10398  -0.04468   0.02602  -0.02305  -0.07726   0.05343   0.04978  -0.13618  -0.03460   0.02151  -0.00684  -0.03176   0.02929   0.08711  -0.06317  -0.09010   0.10015   0.02336   0.00350  -0.01497  -0.09944  -0.14176  -0.12947   0.19661  -0.00883  -0.02789   0.07460   0.00610  -0.08439   0.00692  -0.11838  -0.03857  -0.11950   0.13664   0.10146   0.01713   0.04625   0.03586  -0.09138  -0.07129   0.04971   0.08378   0.00509   0.01021   0.03392  -0.09298  -0.08438  -0.09354
   1.00000  -0.12166  -0.12552   0.07284   0.07794  -0.00312   0.03911   0.12845   0.02927  -0.21105   0.08396   0.07412  -0.00577  -0.03590   0.07837  -0.16922  -0.06104  -0.02653   0.10712   0.02156  -0.17669  -0.01881  -0.01224  -0.05364  -0.01533  -0.00792   0.08239  -0.10231  -0.07219  -0.00760  -0.03658  -0.08185  -0.00686  -0.01195  -0.11376  -0.00907  -0.04292  -0.01761   0.11398  -0.09596  -0.02586  -0.02849   0.03349  -0.07083   0.08180   0.06708  -0.08516  -0.05770   0.02968   0.02800  -0.05152   0.09074   0.02735  -0.02246   0.04793   0.06202   0.10192  -0.02210  -0.03474   0.02124
       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN
   1.00000  -0.07129  -0.19222   0.08518  -0.11028   0.00287   0.08332  -0.03409   0.03733  -0.06411   0.05807   0.02646  -0.04969   0.05211  -0.05037   0.01321  -0.06932   0.10025  -0.04142  -0.17071   0.03617   0.08352  -0.01172  -0.07465  -0.08138   0.01222  -0.02255   0.09123   0.09128  -0.14476  -0.02385  -0.02052  -0.20291  -0.04176   0.07007   0.02909   0.00751  -0.01577   0.06164   0.03208  -0.02379  -0.01684  -0.00965   0.01321   0.04873   0.04023  -0.03626   0.00396   0.00331  -0.08619   0.01484   0.16265  -0.02702  -0.01010  -0.05861   0.02317   0.07967  -0.05462  -0.00793   0.04494
   1.00000   0.00031  -0.11069  -0.06534   0.04369   0.11433   0.13786  -0.24102  -0.00397   0.17906  -0.01309  -0.06540  -0.12261  -0.11152   0.02164   0.08122  -0.02829   0.10382  -0.04545  -0.12989   0.07426   0.12067  -0.07587  -0.03629  -0.14879   0.02406   0.14975  -0.06643  -0.14113   0.12204  -0.05374   0.06303  -0.02481  -0.14084  -0.04268   0.10354  -0.06868   0.07292   0.07241  -0.21537  -0.02916  -0.05333   0.05922   0.08566  -0.02702  -0.16867   0.15875   0.03858  -0.04764  -0.03326  -0.09063   0.07574   0.19771  -0.08014  -0.15677   0.03241  -0.02741   0.01870   0.05368  -0.11344
   1.00000   0.11288  -0.05682   0.09879  -0.13500   0.02588   0.10081   0.03777  -0.05410  -0.10523  -0.14337  -0.15504  -0.13986   0.12966  -0.05132  -0.17841   0.01419  -0.03720   0.06767   0.04894   0.04394  -0.01927  -0.04495  -0.01756   0.10310   0.14710   0.06066  -0.10137  -0.12722  -0.02539   0.01935   0.18619   0.05355   0.05997   0.04343  -0.14033  -0.02580  -0.05976  -0.01701  -0.01864  -0.17597  -0.13117  -0.06181  -0.05593  -0.02885  -0.07415  -0.05563  -0.00045  -0.06437   0.12878   0.14604   0.11985   0.10932  -0.05128   0.03549   0.12564   0.02457   0.00708   0.00143  -0.08149
   1.00000  -0.02010   0.20000  -0.04805   0.11512   0.23992  -0.22092   0.05641  -0.16920   0.09690  -0.16672  -0.13781   0.02104  -0.13917   0.08633  -0.01136  -0.03643   0.10955   0.05499   0.13068   0.07325   0.00865   0.10459   0.11230   0.03257  -0.12469   0.00299  -0.06718  -0.06694  -0.12430  -0.08987  -0.07646   0.03075  -0.13249   0.03287   0.05490  -0.07139   0.11156  -0.05783   0.15292  -0.02298   0.02132  -0.01871  -0.03503   0.10116  -0.15639   0.06551  -0.11279  -0.08913  -0.05446  -0.16520   0.04094  -0.15282  -0.12379  -0.07621  -0.02882   0.09989  -0.09191   0.08035  -0.05265
   1.00000  -0.11038  -0.21046  -0.08189  -0.01071  -0.03628  -0.00492   0.07599   0.12550  -0.06026  -0.17928   0.08837   0.03474  -0.03075  -0.05086   0.09099  -0.00852  -0.01351  -0.04426   0.06140   0.01427  -0.12400  -0.01416   0.17445   0.01652  -0.19782  -0.05211   0.11620  -0.02633   0.05066   0.04544  -0.00825  -0.18906  -0.12907   0.12958   0.19738   0.02402  -0.03822  -0.08815  -0.11397  -0.04374   0.11031   0.10512  -0.05646  -0.01194   0.01438  -0.02861   0.04655  -0.08304   0.05045   0.04241  -0.02434  -0.07369   0.09133   0.08128  -0.21580   0.02945   0.00747   0.07543  -0.04413
   1.00000   0.02090  -0.04843   0.03062   0.06893  -0.01516   0.09356   0.13951  -0.06309   0.09287  -0.13782  -0.00347  -0.06298   0.03522  -0.10396   0.08435  -0.05821  -0.18089   0.04865  -0.05361   0.03137  -0.13015   0.06408  -0.22870  -0.09866  -0.09854   0.07815   0.06296  -0.11349  -0.12462  -0.04001   0.09448  -0.11615  -0.07005  -0.00338  -0.00956  -0.08303  -0.05497   0.04277  -0.10371   0.08423   0.09127   0.02923  -0.04436   0.04294  -0.02298   0.10743   0.07666  -0.01411   0.12448   0.05539  -0.00405  -0.01164   0.11825   0.04523  -0.06489   0.11131   0.03692   0.00338  -0.04622
   1.00000   0.00463  -0.04631   0.04875  -0.19207  -0.10498   0.00770  -0.06930   0.00728   0.07555   0.10971   0.01101   0.03973  -0.11516  -0.00962  -0.15944  -0.05915   0.16745  -0.12932  -0.12859   0.01452  -0.15229  -0.06528   0.11321  -0.07999  -0.09329   0.21829   0.14853  -0.05963   0.04865  -0.10960  -0.06983   0.02706  -0.04722   0.10923   0.07724  -0.01932   0.04876   0.06273   0.00593   0.06803  -0.05432  -0.17857   0.10722   0.02393  -0.07820   0.12583  -0.09346   0.02072  -0.07579  -0.05667  -0.04861   0.03534  -0.02208   0.03063   0.04421  -0.07789   0.02160  -0.08141  -0.15614
   1.00000  -0.05306   0.12542  -0.00189  -0.04920  -0.01545   0.06572  -0.09404  -0.05189  -0.00442  -0.00879  -0.03292  -0.04685  -0.00373  -0.07632  -0.00870  -0.00366  -0.08641  -0.17037  -0.00227  -0.09909  -0.00763  -0.06778   0.03999   0.05221  -0.03258  -0.02951  -0.02231   0.02927   0.06694   0.00919   0.00652   0.06362  -0.03173  -0.02733   0.02068   0.04520   0.05175   0.02691  -0.03538  -0.12599  -0.01803  -0.07765   0.02652  -0.08724  -0.06643  -0.02110   0.04553   0.14900   0.00679   0.08457   0.12582   0.07421  -0.03173  -0.00749  -0.03630   0.01632   0.06467   0.00054  -0.01526
   1.00000   0.02420  -0.09294   0.02286   0.07064   0.08294  -0.05370   0.06643   0.08060   0.06377  -0.05209   0.15658   0.00230   0.10698   0.03240  -0.06550  -0.09177   0.03393   0.05541   0.08771   0.00465   0.00790  -0.09419  -0.08002   0.03074  -0.05612   0.14603  -0.13761  -0.04203  -0.00809  -0.05885  -0.02767  -0.06282  -0.03809  -0.11483   0.03235  -0.06502   0.03898  -0.00138  -0.04930  -0.07892  -0.18700  -0.04959   0.05733  -0.05189  -0.16404   0.01068   0.03730  -0.10272  -0.03206   0.07505  -0.07447  -0.06487  -0.13396  -0.02781   0.04496   0.05829  -0.03954  -0.12699  -0.03687
   1.00000  -0.26483   0.03344   0.00265  -0.07105   0.00797  -0.02804   0.05170  -0.15272   0.34817  -0.19117   0.10708   0.00087   0.08188  -0.12309   0.07813   0.06283  -0.20282   0.15051  -0.26978   0.20653  -0.07279   0.08051  -0.06339  -0.02918   0.11498  -0.09438   0.05522  -0.16388   0.07605  -0.10179   0.01876  -0.07172   0.05378   0.04899   0.05344   0.02172  -0.13900   0.07087  -0.21170   0.06892  -0.05767   0.04086  -0.02807  -0.10880   0.00754   0.03680   0.01998  -0.09591   0.10226  -0.14251   0.01684  -0.05714  -0.06858   0.03216   0.09301  -0.05827   0.04856   0.11288  -0.11420
   1.00000   0.15460   0.22291   0.15366   0.05236  -0.01125   0.07176  -0.05773  -0.02118   0.07523   0.05732  -0.07623  -0.06238  -0.18133  -0.11826  -0.17399  -0.13624  -0.20120  -0.06833  -0.11405  -0.00059  -0.07534  -0.01193  -0.04987  -0.11055  -0.01038  -0.04401   0.01058  -0.03588   0.02239   0.04455   0.04739   0.03139  -0.08700   0.02007  -0.09561   0.07370  -0.04525  -0.05010  -0.05816   0.03970   0.00090   0.05757   0.10030  -0.01957   0.01563   0.04719  -0.12757   0.03272   0.01678  -0.01546   0.07935   0.11862   0.03823   0.10838  -0.00537   0.06961   0.00322  -0.04676  -0.00052
   1.00000   0.15486  -0.08880  -0.07911   0.00421   0.00674  -0.01322   0.04760   0.07152  -0.00014  -0.05809   0.15071  -0.01971  -0.07910   0.06430  -0.07493  -0.17583  -0.09738   0.07750   0.09519   0.00393  -0.02719   0.03288  -0.04282  -0.05647   0.04831   0.08896  -0.13425  -0.10578  -0.07510   0.01078   0.11500   0.12603   0.04358  -0.03309  -0.10422  -0.07617   0.01415   0.00648   0.01227   0.01344  -0.05571   0.05039   0.03800   0.03416   0.02360  -0.01020  -0.13849  -0.04497  -0.10676  -0.12069  -0.00490   0.03022  -0.01463  -0.10843  -0.17016   0.01030   0.06190  -0.03181  -0.01585
   1.00000  -0.03744  -0.00076   0.04662  -0.14259   0.22562  -0.03347  -0.15000  -0.02148  -0.11092  -0.12960  -0.01288  -0.12235  -0.08777   0.07510   0.13762   0.06924  -0.00844  -0.13457   0.05078   0.10462   0.06293   0.00086  -0.05451   0.02711  -0.08915  -0.08103  -0.06028  -0.10038   0.15586  -0.03752  -0.06221   0.10242  -0.17716   0.06106   0.07295   0.03592   0.07156  -0.14337   0.05413   0.08123  -0.05814  -0.04242  -0.01707   0.09218   0.16143  -0.04536  -0.11784   0.07219  -0.10891   0.15050  -0.00848  -0.09161   0.00197  -0.12496  -0.05811   0.00235  -0.09914  -0.03247   0.02772
   1.00000  -0.09179  -0.09118   0.07998   0.02867  -0.00261  -0.07300   0.04285  -0.21125   0.16043   0.02108  -0.16319   0.06006   0.00527  -0.16712  -0.06728   0.06479   0.01534  -0.03674   0.05680  -0.00751   0.03604   0.09331  -0.06332  -0.09203   0.01116   0.01162  -0.03217  -0.00515  -0.00915  -0.12018  -0.02260   0.00049  -0.01863  -0.04741  -0.07402  -0.00197  -0.08015   0.09229   0.02748   0.00103  -0.02223   0.01428   0.09583  -0.08169   0.03149  -0.06799  -0.03863   0.07041   0.04769   0.02044  -0.07393   0.10492   0.05870  -0.01360  -0.00231  -0.08171   0.06124   0.10441   0.00369
   1.00000  -0.02831  -0.03590   0.05048  -0.02180   0.04808   0.02650   0.03979   0.02094  -0.06477  -0.02205   0.02532  -0.20956   0.04891   0.00582  -0.14336   0.08026   0.01905  -0.09598  -0.13449  -0.00416   0.04968   0.15245   0.08083   0.02084   0.01433  -0.06488   0.04964  -0.13948   0.00056   0.08258  -0.01774   0.02195  -0.04671  -0.13682  -0.05796   0.00043  -0.03323  -0.00406  -0.09193  -0.06351  -0.03728  -0.07590  -0.01012   0.10295  -0.08729   0.05124   0.06788  -0.01731  -0.01766  -0.12277   0.02989   0.12862  -0.04535   0.03974   0.08432  -0.13238   0.01171  -0.01460   0.00938
   1.00000   0.09447  -0.06831  -0.17433  -0.05088  -0.02732   0.11136   0.05955  -0.03707  -0.05311  -0.12166  -0.04888   0.04461   0.13207   0.08932  -0.12002  -0.15684  -0.05829   0.06475   0.04044   0.02036  -0.03087  -0.07772   0.06548   0.05913   0.13556  -0.03900   0.01672  -0.09758  -0.08672  -0.10132   0.07726   0.16193  -0.02087  -0.09059  -0.04469  -0.00682  -0.03909   0.01772   0.06656  -0.05548  -0.10273  -0.11356  -0.01604   0.02643   0.13697   0.06852  -0.00171   0.02339   0.02055  -0.00994   0.06171   0.05200  -0.12995  -0.04638  -0.09121   0.02366   0.11117   0.04648  -0.07100
   1.00000  -0.07494   0.16911  -0.08838   0.14039  -0.00486   0.15750  -0.10189   0.10037  -0.13035   0.01910   0.11015  -0.01971  -0.08170  -0.05810  -0.16340  -0.00659  -0.05525  -0.01908  -0.16142  -0.11197  -0.04659   0.00259  -0.09400   0.04815  -0.07796  -0.03137  -0.04590   0.01731  -0.03902  -0.00114   0.04512   0.04867   0.01684  -0.04554   0.07314  -0.07555   0.11909  -0.05890   0.13818  -0.12200   0.12460   0.00661   0.12223  -0.05498   0.09835  -0.06839  -0.02224  -0.00209   0.03486   0.02739  -0.12421  -0.02630   0.04153   0.01478  -0.04359  -0.02454  -0.06565  -0.06456   0.00227
